tmdb_id,author,review_text,created_at,rating,title,year
530385,Manuel São Bento,"If you enjoy reading my Spoiler-Free reviews, please follow my blog :)

This was easily one of my most anticipated movies of the year. Hereditary was my favorite film of 2018, so obviously, Ari Aster's second feature grabbed my full attention from the very first announcement. Fortunately, even though Midsommar is only being released now in my country, I was able to stay away from spoilers, as well as from any sort of images or clips. As you might expect, this is not a typical horror movie, even though it's being marketed as belonging to the genre. Sure, it has some horror stuff that indisputably connects it to the genre, but it definitely doesn't play out to scare audiences or make you have nightmares at night.

Hereditary was quite divisive among audiences due to the lack of traditional jump scares and generic entertainment, besides it being too excessive regarding spiritualism for the general public. Midsommar is undoubtedly going to be even more divisive. First of all, it drags. There's no denying it. The first weird cult scene only occurs about one hour in, which in a 140-minute runtime is a bit too far ahead. Granted, it's one of the most shocking and horrific sequences in the daylight I've ever seen, but its build-up (extremely well-done) takes a big part of the second act, slowing down the pacing too much.

Additionally, it's a film that entirely relies its entertainment value on the feeling of shock instead of fear. If you didn't enjoy Aster's first feature because it didn't have enough scary sequences, Midsommar isn't going to convert you to being a fan of his work. Similarly to Ad Astra (just released last week), it's a story that requires the audience to care about more than only superficial aspects. If you go in expecting to leave your brain outside just so you can be uncloudedly entertained, then you might want to think again. I can't stress this enough: you need to pay attention to what you're watching!

Hints to what the story holds for us are everywhere, especially in the walls. Through paintings, runes, and hand-drawings, Ari Aster spreads basically all the information you need to better understand where the movie is going. It's a film about two key themes: how to deal with grief, and how to handle a complicated relationship. These are the issues that people should be able to acknowledge and understand how they're being developed. I love how Aster addresses the latter topic (he wrote this screenplay after he ended a relationship of his own), but I'm disappointed by the way he put the former into the ""background"".

The first 15-20 minutes deal with what happens to Dani's life, and it's never approached again, even though there's a vague idea of what could have actually happened, by the end of the movie. Regarding the other point, it isn't exactly a ""toxic"" relationship that we've seen in previous films, but one where each person is waiting for an excuse to leave the other. Hence, some actions feel forced in the hope that they can trigger something. It's a strangely realistic yet uncomfortable take on something a lot of people go through. Technically, this is one of 2019's most fascinating productions.

From the colorful cinematography to the impeccable editing, from the stunningly impressive production design (again, the WALLS!) to the immersive score … Ari Aster is no joke. The way he handles dialogues is a treat to someone like me, who cares so much about engagement through characters speaking. There are so many long takes with Florence Pugh giving her all, just raw and powerful emotions. It's her career-best performance, no doubt about it. Her character's storyline is partially what brings the ""horror"" to the narrative. Just like Toni Colette on Hereditary, Pugh is probably going to be ignored during the awards season, as well as the movie's technical achievements since the horror genre still didn't convince enough people to give a shot.

Regarding the other characters, they're my main issue. They simply felt like plot devices. Will Poulter (Mark) is funny as the comic-relief guy, but his character, like every other one besides Dani, doesn't do much to make me care about or feel invested in their own subplots (if there are any). They barely have any backstory, and their purpose is basically to help move the plot forward by giving Aster opportunities to show some pagan rituals of some kind. There are incredibly shocking, bloody, and jaw-dropping scenes, some might make you feel uncomfortable, others might make you laugh. But they're all meant to shock you in some shape or form.

Whether you love it or hate it, Midsommar is memorable. If you didn't enjoy Hereditary due to the lack of jump scares, the former isn't for you then. Midsommar requires full attention, patience, and an open-minded mentality. It's not a generic horror flick, so don't go in expecting to be constantly entertained by silly scares. Expectations are everything, so moderate them in the best way possible. It has one of the most abstract ways of addressing a difficult relationship and how to deal with grief, but if you LOOK AT THE WALLS, you'll be able to (maybe) follow the story a bit better.

Technically, Ari Aster delivers a masterful work, with exceptional production design and gorgeous cinematography, plus seamless editing. Florence Pugh carries the story on her shoulders with an astonishingly compelling performance, but her supporting cast didn't do much with their under-developed characters. The film drags a lot, and it can become tedious at some point, but in the end, it's one of those movies that sticks with you. A second viewing may be necessary, and it will probably be a better experience. Can't wait to find out. Go see it!

Rating: B",2019-09-27T16:17:42.862Z,7.0,Midsommar,2019
530385,Gimly,"_Midsommar_ might genuinely be my big disappointment for 2019. I'm not saying it's bad. But coming into this on the back of not only the crazy good _Hereditary_ from last year, but also the **gushing** praise from the online horror community, I guess my expectations were a little high. It doesn't make me feel good to say it, but honestly I'm glad I didn't see this in the cinema. Firstly because I think I might've been a little mad if I had forked out $25 to see this, based on the experience I ended up happening, but also secondly, because I don't much feel like going blind in the theatre from the sheer white exposure that takes up 97% of _Midsommar's_ runtime.

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._",2019-10-08T12:46:03.881Z,5.0,Midsommar,2019
530385,Sheldon Nylander,"An impressive work, “Midsommar” is Ari Aster’s follow-up to “Herditary,” a decent if flawed horror film.

“Midsommar” follows Dani, who, after the tragic loss of her parents and sister, decides to follow her increasingly distant boyfriend and his friends on a trip to Sweden to visit the pagan cult commune their roommate, Pelle, grew up in. While seemingly open and friendly, it becomes obvious fairly quickly that something else is going on here. The obvious comparisons to “The Wicker Man” are not uncalled for.

First, in the interest of full disclosure, this review is based on the nearly three-hour Director’s Cut of the film rather than the theatrical release. I haven’t even seen the theatrical release, so I can’t attest as to what was added in the nearly 30 new minutes. I will say that the Director’s Cut is pretty seamless and doesn’t seem to have any superfluous scenes.

Second, we need to start with the elephant in the room and address how this compares to “Hereditary,” which as I stated was okay but flawed. The major flaw in that film is that it has its own internal consistency, but doesn’t have consistency from an audience standpoint. There’s only the most minor of hints as to the truth, and it’s clear that in that world, such things were possible, but the audience isn’t really let in on the answer until the end. The audience has to think about it to get that internal logic. I’m usually the type that doesn’t like spoonfeeding information to the audience, but this withheld a little too much.

Okay, that was “Hereditary.” So how does “Midsommar” compare? Well, it’s far better in terms of letting the audience in on the secret and revealing its internal logic. But, sometimes it’s too good at it. There’s not much of a secret. You know what’s ultimately coming.

However, interestingly this is where the brilliance of the movie actually comes in. Much like life and sex, it’s about the journey, not the destination. We know where we’re going, but the fun is in seeing how we get there. And it’s a fun and colorful journey. This is bright daytime horror, taking place in Sweden at Midsommar when there is very little darkness at night, which itself could be a metaphor in that we can see the end and know where we’re going.

So, why only 4 stars? The film is great, but definitely not perfect and has a couple deep flaws. I could give the film a little more credit if it did conceal the end a little more, giving a less obvious “twist.” The other is that it sticks pretty close to traditional character archetypes for horror films. If you don’t know what I mean, this was very well addressed in “Cabin in the Woods.” A little more variety and a little added creativity could have elevated “Midsommar’s” score. While it’s still great, don’t expect a perfect film.",2019-10-30T07:38:46.905Z,8.0,Midsommar,2019
530385,Wuchak,"_**“The Wicker Man” meets “The Village”**_

Invited by their genial Swedish friend, four college students from New York take a vacation to rural Sweden to experience a Midsummer celebration at a commune. A couple of them are cultural anthropology students, who are naturally interested in the friendly isolated group and their odd ceremonies. The situation goes from friendly and curious to shocking. Florence Pugh and Jack Reynor play the American protagonists.

“Midsommar” (2019) is folk horror that plays out like “The Wicker Man” (1973/2006) meets “The Village” (2004) with elements of “The Lords of Salem” (2012). The topic of visiting a secluded pagan religious community and the increasing challenges thereof can be seen in other flicks like “Ogre” (2008), “The Ritual” (2017) and “Apostle” (2018), as well as the recent Indie “Devil’s Island” (2021). 

If you like these kinds of movies “Midsommar” delivers the goods.  Writer/director Ari Aster did his homework, combining fact with fiction, old and new. There’s an insightful comparison between the lack of social intimacy in modern Western culture and the family-like camaraderie of the remote Commune. Pugh makes for an effective protagonist and there’s some convincing gore. It’s a professionally made piece no doubt.  

Unfortunately, the first half is more compelling than the second, which devolves into tedious ceremonies and the corresponding gobbledygook. Hammer’s “The Mummy” (1959) had the same issue but was mercifully an hour shorter. “Midsommar” needed tightened up for a more gripping viewing experience, but directors generally don’t like to cut scenes from their ‘baby.’ 

The film runs 2 hours, 27 minutes, and was shot in Budakeszi, Hungary (Hårga), as well as Korda Studios, Etyek, and Budapest, Hungary; Dani’s apartment was shot in Brooklyn, New York.

GRADE: B-",2021-08-12T19:42:10.073Z,6.0,Midsommar,2019
530385,CinemaSerf,"Hey, honey - let's take a trip to a surreal drug-fuelled Swedish festival with cruel pagan tendencies? Yes, I know - it all sounds too bonkers; and yes, for the main, it is. I think you have to be in the zone if you are going to get anything from this otherwise it could fairly be described as nonsense. There are shades of ""The Wicker Man"" here, but this is nowhere near as well written or as scary. Florence Pugh and Jack Reynor try their best but this just doesn't really work. On the plus side - it is beautifully shot - the purity of the light is amazing.",2022-03-28T10:33:14.244Z,5.0,Midsommar,2019
530385,TwiceONCE2016,"This place raises more red flags than Summerisle, an overlong film and the characters are as thick as pigsh*t. I was so hoping the finale would deliver the goods but it ended up as a less memorable 'The Wicker Man'.

But, but, but I do admire it.",2022-12-31T01:43:13.640Z,7.0,Midsommar,2019
530385,fuckIMDB1,"Of course creators of this movie are big fans of the wicker man movie(excellent 60's movie). Very slow action. Didn't got bored ,but in the end not fully satisficed.",2023-03-05T01:52:18.879Z,,Midsommar,2019
565,John Chard,"Is she still in the dark place?

After the mysterious death of her niece Katie, journalist Rachel Keller starts to investigate an urban legend about a videotape which kills you seven days after watching it. With dire consequences coming her way if she can not solve the mystery....

The sentence, English language remake of successful foreign horror film has been known to instill fear of the wrong kind in many a genre fan. So when it was announced that Gore Verbinski was to remake Hideo Nakata's terrifying nerve shredder, Ringu, the reaction in horror circles was akin to someone urinating on your chips. Refreshing to report then that The Ring is a candidate for best American remake and proof positive that remakes sometimes can be a good thing.

Starring Naomi Watts (who is terrific) as Rachel, Verbinski and writer Ehren Kruger (adapting from Kôji Suzuki's novel) successfully transfer the atmospherics of Nakata's piece to a dank and eerie Seattle. It's with atmosphere that The Ring starts to play on your nerves, because after viewing the creepy and unsettling tape itself, we ourselves have been set up for the race against the clock theme that is driving Rachel on. So as the mystery starts to unravel, and sadness threatens to take a hold, the story quickly shifts direction to give horror one of its most baddest and cruelest characters. It's the kind of impact that crawls under your skin and refuses to move when you are trying to sleep at night.

Though the story has been streamlined from its source, The Ring still has a bit too much filler in its meaty structure. Feeling a need to give Watts a quest among quests, Verbinski almost over cooks the mystery essence of the plot. However, with much relief he reins it in to stop any sort of scooby doo like nonsense detracting from the creepy sense of dread that has been built up previously. The ending here works a treat, but it is a tone down from the source and with that it's not even close to Nakata's version, and just maybe it has something to do with Dream Works wanting to secure a PG-13 rating? 

What is left though is a truly suspenseful and unsettling thriller - come horror film. One that even on revisits manages to bother and keep one on the edge of the seat. It made an $80 million profit in America alone, ensuring that a sequel was sure to follow. Now was that one a bad idea! 8/10",2018-10-29T03:11:31.936Z,8.0,The Ring,2002
5876,slayrrr666,"Following a devastating storm, a small town in Maine finds that the eerie mist swarming into the neighborhood holds a deadly secret inside that attacks anyone around them and forces a small band of survivors trapped inside a supermarket to hold off the creatures.

This one here is an incredibly frustrating King work. A lot of what makes this one so uneven is due to there being a lot to really like about it, a few points to love about it and then there were elements to utterly loathe about it. The film is at it's best with the way the mounting hysteria over the situation with them trapped within the supermarket and how the groups resolve their problems and start new ones which was pretty good and makes for a realistic feeling to the story, detailing how it all breaks down and what the group resorts to in order to keep their sanity. Likewise, that in turn leads into the films' best efforts in the first few attacks with the unknown creatures inside the mist killing off the victims as they refuse to believe what's out there and rush foolishly into the area which makes for a series of fun times out in the cargo hold and the different attempts to reach safety outside and then encountering the different creatures and their powers were all good points. The flying insects and them trying to keep them out as the different creatures break in resulting in a series of great encounters trying to clear them out of the store, and the insane battle in the pharmacy during the pitch-black interior is a rather stark and creepy experience fighting off the array of creatures that gives this one a ton of impressive points. The final few battles and escapes to get out, the blood and gore and the way that the creatures are dealt with are all loved points here as that all leads into the stellar finale which is an absolutely unforeseen and shocking in what goes on as there are some rather disturbing parts in this section. Along with the fine creature effects, these here are the good parts to really love about it although it does have a few issues to be had here. The film's biggest problem is the mere appearance of the religious babble that gets spewed in here which is so wrongheaded and rather off-putting it just makes the viewer feel like not watching it all that often. Yet another big issue here is the length and how overlong it feels, with the rather overlong sections in the middle really making it feel it's length somewhat. While there's plenty to like here, these do hold it back.

Rated R: Graphic Language, Graphic Violence and intense themes of children-in-danger.",2017-03-12T02:41:58.585Z,8.0,The Mist,2007
5876,John Chard,"You can't convince some people there's a fire even when their hair is burning. Denial is a powerful thing. 

The Mist is directed by Frank Darabont and Darabont adapts the screenplay from the story of the same name written by Stephen King. It stars Thomas Jane, Marcia Gay Harden, Toby Jones, Laurie Holden and Andre Braugher. Music is by Mark Isham and cinematography by Rohn Schmidt.​
​
Residents of a small Maine town become trapped in the local supermarket when an otherworldly mist brings deadly creatures in full attack mode. That's not the only problem, for two groups form inside the market, one in favour of escaping, the other for expiation.

As is the norm, King adaptations vary in quality and divisive fan appraisals, so with ""The Mist"" on screen not exactly setting the box office alight, and it even getting delayed releases in Europe, one would think this is one of the lesser King adapted lights? Not so, in fact, it is now proving to have a longevity of worth in horror fan circles. So much so, that the great horror writer at the literary source gives it the full thumbs up whilst giving the ""changed"" ending his full pat on the back approval.

Darabont is of course the director who previously took King's more human interest stories and crafted much beloved movies out of them, so why was he in the chair to direct a film about alien creatures unleashing bloody dread on small town Americana? Well actually the answer is why ""The Mist"" is such a cunning chilly delight. For this not only features monstrous creatures straight out of a Lovecraft/Barker nightmare, but also the monsters of the human kind, where the venality of the human condition is laid bare under duress, of which it is very frightening.

The alien creatures themselves creep the flesh, ok the effects work sometimes sags under the scrutiny of ""HD"" viewings, but this is nightmarish stuff, none more so than with a quite brilliant and terrifying sequence of events in a pharmacy. Yet it's the human monsters within the supermarket that usurps our creature invaders, where religious fervour and mans propensity for survival comes crashing together for dynamic results - the cast utterly in tune with the material and delivering quality portrayals.

Once the human battles within dissipates, and we come to the resolutions and reasonings of what has caused the creature invasion (hello subtext), we arrive at the much talked about finale. It actually deserves to be divisive, for we don't want yet another horror film finale that has people shrugging their respective shoulders and saying ""fair enough, but is that it?"".

If you buy into the all round bleak tonalities that the pic has been serving throughout, then this ending hits all the right buttons. For sure, this is no easy cop out to send you home with a smile on your face, it's brutal, and crucially it's befitting the word of the genre it sits in - horror. 8.5/10",2019-10-06T02:49:39.855Z,8.0,The Mist,2007
5876,disasteroidd420,"The more I watch this movie, the more convinced I become that this movie is _less_ about the mist as a horrific result of military experiments gone awry, and _more_ a commentary on the fear of death and the unknown beyond.

The mist and its Lovecraftianesque creatures are symbolic of humanity's existential dread and the abject fear that there is quite possibly nothing else but this, and the end here is the end forever; or even worse, that what lies beyond is not a benevolent Creator, but rather an entity that either is indifferent to our existence and our plights, or is actively malevolent against us. Jean-Paul Sartre described this fear as ""existential nausea.""

Mrs. Carmody's ever growing religious cult was the very opposite extreme. She proclaimed to be a prophet of the one true God, yet was hypocritical, judgmental and quick to cast stones even in light of her own sins. Her fundamentalist extremism insured they _never_ escaped their box. But what seemed the logical end result of her many violent transgressions only served to martyr her in the eyes of other extremists -- as it so often does -- and serves, in their twisted minds, as vindication of what they've been preaching all along.

And there are those who simply did the best they could with the circumstances they were given, but in the process, did not sacrifice the wills of others for their own gain while simultaneously giving of themselves unto the service of others. No one can say with absolute certainty what lies in wait beyond this life, but we shouldn't squander the moments we _do_ have on this Earth entombed in fear and letting that fear manipulate us into becoming the monsters we sometimes create ourselves.

The end of this movie has always been, in my opinion, the most tragic. The ending was _almost_ a happy one, if only they'd held out for a few moments longer. But in relation to the underlying theme laid out above, this group of people's break from the store to the car to the literal end of the road was metaphorical of venturing out into the unknown, even if it means leaving the comfort yet unstable illusion of safety and well-being, to take our chances navigating life the best we know how. We may feel as if ultimately the only thing we have any control over is when and how we die, but even this is just another illusion.",2020-11-12T06:12:18.638Z,10.0,The Mist,2007
300669,joshfaknam,"As is typical with almost all movies of this genre I found this film to be predictable and lacking real creativity. It is an unfortunate collision of several popular titles and left me wondering if its writers had just binge watched a weekend of thriller films that made a few bucks before looking at each other through a bongy haze and declaring ""Dude we can totally write a screenplay!"" 
The result is a film that is average at best. Perhaps the audience could also benefit from a little pre-screening bongy haze of their own.",2016-06-07T03:21:58.087Z,,Don't Breathe,2016
300669,Frank Ochieng,"There are several contemporary horror showcases that could certainly benefit from co-writer/director Fede Alvarez’s (“Evil Dead”) edgy home invasion thriller **Don’t Breathe**. For starters, Alvarez taps into the suggestive elements of tension without the overextended need to go overboard. The chills and thrills seem almost organic and unassuming. Sure, there appears to be a simplistic approach to an otherwise conventional premise of a house break-in at the hands of opportunistic thugs. Nevertheless, **Don’t Breathe** captures the claustrophobic spirit of its inherent creepiness with stylish cruelty and cleverness.

Inevitably, **Don’t Breathe** may inspire cinematic comparisons to the 2002 David Fincher-directed vehicle _Panic Room_. Understandably the theme is somewhat recognizable to movie audiences as ominous strangers invading your domestic private space is a recipe for paranoia and persecution. However, **Don’t Breathe** takes this precarious situation to a whole new scare tactic level of horrific proportions. Consequently, the executed violence and terror-driven tempo is definitely worthy of its suspense-driven objectives. **Don’t Breathe** is a macabre masterpiece in the making that sets the standard for a current-day stillborn and repetitive horror genre that thrives on pressure cooker predictability.

The set-up for **Don’t Breathe** is quite ambitious and challenging thus forming an interesting spin on the home robbery scenario. The sordid story centers around three upstart small-time crooks making the rounds of thievery in the suburban surroundings of Detroit. Rocky (Jane Levy) and her two male companions Money and Alex (Daniel Zovatto and Dylan Minnette) are able to carry off their home invasion scamming courtesy of Alex’s connections to a home security firm owned by his father (where there is all kinds of access information to private residences and local businesses).

Alex’s stipulation, however, is that these home invasion robberies need to be less flashy without drawing too much attention. Plus, all the stolen items confiscated much not be too expensive otherwise their illegal activities will be exposed much sooner than later. Unfortunately lovebirds Rocky and Money do not see eye-to-eye with Alex’s brand of careful and cautious home-robbing philosophy. In fact, the romantic couple wants to reach for the sky and steal as much stuff possible to make their dreams of living on East Street an immediate reality. So what will it take for Alex to get on the same page as Rocky and Money in terms of all of them benefiting on a big score without suffering the dire consequences?

The consensus is reached among the law-breaking trio that their next target for viable riches is in the form of a blinded Iraqi war veteran (Stephen Lang). The word is that the personally troubled and sightless ex-military man is about to be awarded a whopping three-hundred thousand dollar cash settlement involving the wrongful death of his beloved young daughter. So the home invasion task seems quite self-explanatory to the young heist-happy hooligans as committing theft against a seemingly vulnerable blind man emotionally and psychologically down in the dumps should be a piece of cake so to speak. Well, Rocky and her two boytoys were sadly mistaken if they thought that they could take sole advantage of this savvy yet disturbed disabled war vet with visions of sorrow and sacrifice.

The realization that the home-invading crew has picked a tricky trap of a house to pillage while underestimating the capabilities of its handicapped owner seems like poetic justice. In fact, the irony of the criminal threesome trying to escape the boarded-up dark and dingy household makes them look like the victimized three blind mice at the mercy of a crazed trigger-happy, sight-deprived ex-soldier that can see all too well that his cherished castle and belongings are being jeopardized by these punkish intrusive violators. Strangely, the audience is left wondering whether or not they should root for the blinded bombshell protecting his homestead of secrets or the clueless crooks that talked themselves into this caustic cat-and-mouse game of gloom-and-doom.

**Don’t Breathe** is uncharacteristically compelling for a horror showcase because it relies on genuine scary jolts and jumps…or at least the anticipation of the jolts and jumps that have convincing dramatic weight behind the build up of intensity. Alvarez crafts an arousing narrative that brilliantly displays the mounting nervousness that awaits. Lang’s belligerent blind man patrols every spacing and crevice in the darkness with the will of a rabid dog in heat as he points his explosive firearms at the slightest movements of his trapped guinea pigs in despair. Creatively nerve-racking and nauseous, **Don’t Breathe** makes dutiful usage of its instinctual delivery of shock value as this potent pot-boiler never settles for any sense of false or mechanically manufactured hedonism. The haunting aura that exists in **Don’t Breathe** is gasping in visceral authenticity.

As the menacing misfit saddled by wartime mortar fire blindness but blessed with tactical tenacity drenched in borderline villainy, Lang’s portrayal as the sightless hunter tracking down his vulnerable prey in his tortured domestic playground is solidly digestible. His inner madness was already established by personalized heartbreak but the arrival of his uninvited guests devilishly unleashed more demons within his off-kilter psyche. The moving targets at the other end of the deranged blind man’s intimidating gun are thoroughly convincing as the harried catalysts for their sightless tormentor’s frustration and escalating rage. Levy’s Rocky, Zovatto’s Money and Minnette’s Alex are plausible as the frightened specimens caught in the maniacal maze of their aggressor’s clutches.

The very thought of a psychotic blind man enforcing his brand of warped justice on the youthfully sighted self-indulgent saps is deliciously manipulative and wonderfully inventive. The creepy corners concerning the backlash blackness in **Don’t Breathe** is explored with grand naughtiness and the atmospheric vibes certainly will not disappoint in this percolating peek-a-boo primer.

**Don’t Breathe** (2016)

Ghost House Pictures/Screen Gems/Stage 6 Films/Good Universe

1 hr. 28 mins.

Starring: Jane Levy, Stephen Lang, Dylan Minnette, Daniel Zovatto, Emma Bercovici, Franciska Torocsik

Directed and Co-Written by: Fede Alvarez

MPAA Rating: R

Critic’s Rating: *** stars (out of 4 stars)

(c) **Frank Ochieng** 2016",2016-08-28T19:58:54.608Z,,Don't Breathe,2016
300669,Gimly,"2016 has been a great year for horror. With the addition of _Don't Breathe_, 3 of my top 5 movies the past 9 months are in the genre. I'm a pretty huge horror fan but even for me that is crazy unexpected.

Director Fede Alvarez has knocked it out of the park with _Don't Breathe_.  In fact I'm yet to be anything other than impressed by his work (not that notable an achievement, as he's only directed two films, but still). _Don't Breathe_ flips a lot of modern horror conventions, and I love it for that. The use of silence and barely audible noise to bring the scares instead of some cheap blaring-ly loud audio. The fact that there is really no one wholly good or wholly evil.... Plus that puppy is really bloody cute...

_Final rating:★★★★ - An all round good movie with a little something extra._",2016-09-23T13:24:51.364Z,,Don't Breathe,2016
300669,Reno,"**The right house, but an underestimated person!**

It's a great comeback for the director after his first film, 'Evil Dead' remake had got a mixed response. This film might feel very familiar to you if you have got a good knowledge of the B movies. It was still a very refreshing and very thrilling. The film was short, because there were none segments wasted, it comes to the point quickly. I mean the event, because the story was a one liner, but the event was what this film based on.

Three youngsters who rob the houses when the people are out, mark their new target on a blind war veteran. But when it does not go as they have planned, they find trapped inside his house. Struggling to escape from there, they also get so close to what they had come for. Though it becomes a suicidal, and left without any option, what's next for them and the result of their attempt is what becomes the film's conclusion.

Really a great effort. Almost a one night based theme with the limited cast. The title is not just what the film revolves, it also for us to hold breath while watching it and most probably sitting on the edge of our seat throughout. But I'm very disappointed with many flaws, or maybe you can say those unexplained stuffs. Like the end seems very silly, because there were lots of evidence to prove the film character had committed a crime, but easily got out. Likewise there are many more, but the film does not explain and I believe there are sure reasons behind them.

The writers did not care to waste time on those, because they wanted only a thriller, a non-stop one and they got one. Now it is going to be remade in Kollywood and also a sequel was announced. I expected that when I saw the ending. Maybe, a prequel, though sequel seems more interesting idea after what happened in this. Surely one of the best thriller of the year, so make sure you watch it soon.

_7/10_",2016-12-04T19:11:24.147Z,7.0,Don't Breathe,2016
300669,The Movie Mob,"**The ruthless savagery of the killer combined with the tight quarters and oppressive silence make Don't Breathe a well-done and frightening slasher must-see.**

What starts as a typical home invasion thriller transforms into anything, but when the blind elderly man the thieves thought would be an easy mark turns out to be a vicious killer, Don't Breathe becomes something so much better. With suspense and tension similar to A Quiet Place, characters desperately fight to hold their breath and avoid making any sound so the deadly blind man can't find and kill them. Don't Breathe is visceral, brutal, and claustrophobic. In such a small, confined space, the anxiety never fades because the killer is literally in the room with his potential victims. There is one particularly disturbing scene near the end, so I recommend looking up a parents guide before you commit to watching if you aren't a frequent horror enthusiast. Don't Breathe surprises as one of the best new horror slasher films of the last decade.",2022-08-27T18:26:25.424Z,7.0,Don't Breathe,2016
10776,markuspm,After watching this movie I never looked at my plants the same.,2013-12-23T07:31:47.664Z,,Little Shop of Horrors,1986
36647,tmdb44006625,"Blade is tons of fun, particularly when viewed through the nostalgic lens of 90s action cinema. It's also worth noting that the success of this movie - an R rated vampire flick with an African American lead - gave birth to the comic book movie era. The action, effects, and music are silly and dated, plus the story makes no sense. But Blade is nevertheless still fun.",2019-03-09T21:07:13.159Z,5.0,Blade,1998
36647,Gimly,"First released in 1998, Blade brought commercial success back to Super Hero films, after the woeful distribution of films like Batman & Robin and Steel stopped the genre in its tracks.

Starring Wesley Snipes as the eponymous Half-Vampire/Half-Human hybrid come Super Hero/Vampire Hunter, Blade works with Dr. Karen Jensen and Abraham Whistler (Kris Kristofferson) in order to defeat vampires Deacon Frost (Stephen Dorff) and Quinn (Donal Logue) and their host of undead soldiers before they can kill Gitano Dragonetti (Udo Kier) and the other vampire Elders in a ritual that will transform Deacon Frost into La Magra, the vampire Blood God.

With me so far? No? That figures. The script's interesting, but it's not terribly sense-making. What I mean to say, is, the script's rubbish, but the *story* is great. The whole film is really rather story and effects driven, but the characters are pretty lacking. Quinn is sort of fun, and Deacon's... well... he's attractive, but not a lot else. Still, there's more to him than most of the characters, including the titular Blade.

Straight up, just putting out there, I think goth-culture is attractive, so, my aesthetics may go quite a way to influencing my decision in the final score, if you disagree with me, you might want to keep that in mind, seeing as most vampires have at least a little bit of that going on. All that aside though, the opening of Blade is one of the strongest ways a film can start off that I've ever seen. It has basically everything you could want for a modern vampire tale. Including the Blood Rave song, Confusion (Pump Panel Remix) by New Order.

The cinematography was another cool point, lots of ins and outs in a non-nauseating way. Although the fight choreography suffered from a serious case of ""Only-One-Guy-Attacks-At- A-Time"" Syndrome. Come on guys, this ain't Tekken. When there's an army to fight, fight an army. Maybe not all at once, I know that could get a tad pointless, but it really didn't transfer well in this film.

To end with, there's one plot-hole I'd like to bring up, I don't think I'll be spoiling anything too badly, but if you want to go in completely fresh, stop reading. There's one point when Frost says he needs to kill the 12 Elder vamps in a big underground ritual in order to complete his ascendancy into the Blood God (Khorne?), but he kills the leader earlier, on a beach. Okay, so maybe he wasn't counted, and he was actually number 13. But, Frost's lady-friend Mercury kills another with Blade's sword, before the ritual gets started, and nobody seems to care... I am dubious- faced.

After all that though, Blade is a vampire film that's not slow like Nosferatu, and not indescribably awful like Twilight, so for people with tastes like mine, it's certainly worth a geez.

66%

-Gimly",2019-08-25T06:56:49.544Z,,Blade,1998
36647,John Chard,"The Daywalker. 

Half human and half vampire, Blade's function in life is to rid the world of vampires, he is driven forward by the notion that his mother was killed by his half brethren.

This is no ordinary vampire film, this is nothing to do with bearing crosses and creatures making music of the night, this is armoured weaponry, dazzling swordplay and a protagonist that is as cool as anything that has leaped off of the comic book page. Wesley Snipes (perfect piece of casting) is Blade, a much troubled superhero (aren't they all?), he has to take a formula suppressant to keep away his inner vampire cravings. Aided by trusty pal, Whistler (Kris Kristofferson), they wage war against all blood suckers and here they must stop the sinister Deacon Frost (Stephen Dorff) from executing his monstrous plan.

There are no cranial pondering's here in this piece, this is a joyously high velocity action horror movie, containing great choreography and retaining its comic book heart. Blade is pure popcorn fodder for the MTV generation, in fact director Stephen Norrington utilises his music video background to great effect as the combat scenes are scored with delightful sledgehammer precision. Blood brains and gore flow freely as the film hurtles towards the head splitting conclusion, loud, dark and tinged with brooding menace, Blade is hugely recommended for a ripper of a night in. 7.5/10",2020-04-14T02:06:30.004Z,8.0,Blade,1998
36647,JPV852,"Some good fight scenes and like Snipes in the role (reminded me of a time when he was trying) and Stephen Dorff was an okay villain, plus it was a serviceable plot. However, and I know this was 1997/98 when it was made, but the CGI at the end took me out of it (hell, good CGI done today takes me out of these sorts of films). But all in all, found it entertaining enough. **3.75/5**",2020-12-02T23:46:52.832Z,7.0,Blade,1998
36647,Andre Gonzales,"When this came out I thought it was the best vampire movie ever. Tons of action, fight scenes, and gore. I love how the vampires look when they die. One of my favorites!",2023-04-30T20:53:55.136Z,10.0,Blade,1998
36647,CinemaSerf,"Wesley Snipes is ""Blade"" - an immortal half-breed charged with protecting mankind from the menace of the ever-peckish vampires with only his quirky sidekick ""Whistler"" (Kris Kristofferson) as an ally. Finally, the vampire council decide it is time to rid themselves of their nemesis and so ""Deacon Frost"" (Stephen Dorff) is tasked with bringing him down. I was always a fan of Dorff - never the best actor, but he had a bit of presence on screen - a good looking bit of rough, I suppose - and here is is a good counterpoint to the fastidious man-in-black whom he is out to destroy. The fight scenes are too choreographed for me, way too much acrobatics that detract from the menace of the story - it's supposed by about vampires, not rhythmic gymnastics - but it still moves along well as ""Frost"" tries to summon the blood god ""La Magra"" to give him the ultimate power to defeat our hero. This doesn't hang about, the action is fast-paced and the effects and characterisations gel quite well together for an enjoyable, if predictable story that is by far the best of the sequels it spawned.",2023-08-28T04:56:37.212Z,6.0,Blade,1998
